name,brand,month,qty,price_unit,total_sales
BOULEVARES (QRO),BLU,August,2,473.27586207,946.55172414
PLAZA MAYOR (LEON),DOPPIO,May,3,309.48275862,928.4482758600001
HIDALGO (CELAYA),I-MOBIL,January,3,309.48,928.44
ALAMEDA (QRO),I-MOBIL,October,3,309.48,928.44
HIDALGO (CELAYA),I-MOBIL,September,3,309.48,928.44
LEON CENTRO (LEON),I-MOBIL,February,3,309.48,928.44
MADERO (QRO),I-MOBIL,June,3,306.60898850666666,919.8269655199999
PORTAL (QRO),BLU,November,2,451.72413793,903.44827586
CONSTITUYENTES (QRO),SENWA,July,2,451.724106895,903.44821379
CORREGIDORA 4 (QRO),ALC,February,1,895.69,895.69
FIESTA (IRAPUATO),ALC,February,1,895.69,895.69
LA CRUZ (QRO),ALC,February,1,895.69,895.69
MADERO (LEON),ALC,February,1,895.69,895.69
PLAZA MAYOR (LEON),ALC,February,1,895.69,895.69
LA CRUZ (QRO),ALC,January,1,895.69,895.69
CORREGIDORA 3 (QRO),I-MOBIL,November,2,447.41,894.82
GUERRERO (QRO),I-MOBIL,October,2,438.7917,877.5834
PLAZA PATIO (QRO),I-MOBIL,September,2,438.79,877.58
CORREGIDORA 4 (QRO),I-MOBIL,January,2,434.4815,868.963
MADERO (QRO),I-MOBIL,July,2,431.03,862.06
MADERO (LEON),KODAK,April,1,861.20689655,861.20689655
LA CRUZ (QRO),BLU,December,2,430.17310345,860.3462069
HIDALGO 2 (CELAYA),BLU,February,2,430.17310345,860.3462069
MADERO (QRO),BLU,February,2,430.17310345,860.3462069
PLAZA MAYOR (LEON),BLU,July,2,430.172413795,860.34482759
MADERO (LEON),BLU,May,2,430.172413795,860.34482759
OBREGON (LEON),BLU,April,2,430.172413795,860.34482759
CORREGIDORA 4 (QRO),SENWA,June,2,430.17241379,860.34482758
ANDADOR (CELAYA),NOKIA,December,2,430.17241379,860.34482758
PARQUE (QRO),NOKIA,January,2,430.17241379,860.34482758
ANTEA (QRO),NOKIA,February,2,430.17241379,860.34482758
PARQUE (QRO),NOKIA,August,2,430.17241379,860.34482758
PARQUE (QRO),NOKIA,May,2,430.17241379,860.34482758
LEON CENTRO (LEON),I-MOBIL,June,2,421.55172414,843.10344828
ANDADOR (CELAYA),I-MOBIL,June,2,421.55172414,843.10344828
ALLENDE (QRO),I-MOBIL,June,2,421.55172414,843.10344828
HIDALGO (CELAYA),I-MOBIL,June,2,421.55172414,843.10344828
ALLENDE (QRO),I-MOBIL,July,2,421.55172414,843.10344828
CORREGIDORA 3 (QRO),I-MOBIL,June,2,404.31034482999996,808.6206896599999
ANTEA (QRO),NOKIA,December,2,391.38,782.76
PLAZA MAYOR (LEON),SKY,December,1,775.0,775.0
PORTAL (QRO),SKY,February,1,775.0,775.0
MADERO (QRO),SKY,December,1,775.0,775.0
ANDADOR (CELAYA),EPIK,February,1,775.0,775.0
MADERO (LEON),SKY,February,1,775.0,775.0
LEON CENTRO (LEON),SKY,January,1,775.0,775.0
LA VICTORIA (QRO),SKY,December,1,775.0,775.0
PLAZA MAYOR (LEON),SKY,January,1,775.0,775.0
FIESTA (IRAPUATO),SKY,February,1,775.0,775.0
CORREGIDORA 4 (QRO),EPIK,February,1,775.0,775.0
PLAZA MAYOR (LEON),SKY,February,1,775.0,775.0
HIDALGO 2 (CELAYA),SKY,January,1,775.0,775.0
ANTEA (QRO),SKY,February,1,775.0,775.0
MAYOREO (QRO),SKY,December,1,775.0,775.0
GALERIAS (QRO),SKY,January,1,775.0,775.0
ANDADOR (CELAYA),SKY,February,1,775.0,775.0
MAYOREO (QRO),SKY,February,1,775.0,775.0
GUERRERO (QRO),EPIK,February,1,775.0,775.0
VIA ALTA SUR (LEON),SKY,January,1,775.0,775.0
ALLENDE (CELAYA),SKY,January,1,775.0,775.0
GALERIAS (QRO),SKY,February,1,775.0,775.0
HIDALGO (CELAYA),SKY,February,1,775.0,775.0
VIA ALTA SUR (LEON),BLU,December,2,387.068965515,774.13793103
CORREGIDORA 3 (QRO),BLU,February,3,257.76,773.28
LEON CENTRO (LEON),BLU,February,3,257.75954023,773.27862069
MADERO (LEON),BLU,September,3,257.75908046,773.27724138
ALLENDE (CELAYA),BLU,September,3,257.75862069,773.2758620699999
MADERO (LEON),BLU,July,3,257.75862069,773.2758620699999
GALERIAS (QRO),BLU,July,3,257.75862069,773.2758620699999
ANDADOR (CELAYA),I-MOBIL,September,2,378.44500000000005,756.8900000000001
CORREGIDORA 2 (QRO),I-MOBIL,October,2,378.44500000000005,756.8900000000001
MADERO (QRO),DOPPIO,August,2,374.137931035,748.27586207
PARQUE (CELAYA),I-MOBIL,August,2,365.51586207,731.03172414
LEON CENTRO (LEON),I-MOBIL,August,2,365.51586207,731.03172414
ANDADOR (CELAYA),I-MOBIL,July,2,365.51586207,731.03172414
CORREGIDORA 2 (QRO),I-MOBIL,February,2,365.515,731.03
MADERO (QRO),I-MOBIL,January,2,365.515,731.03
MADERO (LEON),I-MOBIL,December,2,365.515,731.03
CONSTITUYENTES (QRO),I-MOBIL,December,2,365.515,731.03
HIDALGO (CELAYA),I-MOBIL,December,2,365.515,731.03
PLAZA PATIO (QRO),I-MOBIL,February,2,365.515,731.03
PARQUE (QRO),I-MOBIL,June,3,240.51724138,721.55172414
VALLARTA (VTA),DASH,November,1,688.79310345,688.79310345
CORREGIDORA 2 (QRO),CORN,February,2,343.97,687.94
MAYOREO (QRO),CORN,February,2,343.97,687.94
LEON CENTRO (LEON),CORN,February,2,343.97,687.94
HIDALGO (CELAYA),CORN,February,2,343.97,687.94
GUERRERO (QRO),CORN,February,2,343.97,687.94
CONSTITUYENTES (QRO),CORN,February,2,343.97,687.94
VIA ALTA SUR (LEON),SENWA,December,2,343.96551724,687.93103448
PARQUE (CELAYA),I-MOBIL,June,2,331.03448276,662.06896552
MADERO (QRO),DASH,July,1,645.68965517,645.68965517
PARQUE (QRO),I-MOBIL,January,2,319.395,638.79
HIDALGO 2 (CELAYA),DOPPIO,July,2,318.10344828,636.20689656
MADERO (QRO),DOPPIO,October,2,318.10344828,636.20689656
PLAZA PATIO (QRO),DOPPIO,November,2,318.10344828,636.20689656
HIDALGO 2 (CELAYA),DOPPIO,August,2,318.10344828,636.20689656
HIDALGO (CELAYA),DOPPIO,December,2,318.10344828,636.20689656
ANDADOR (CELAYA),DOPPIO,July,2,318.10344828,636.20689656
LEON CENTRO (LEON),DOPPIO,November,2,318.10344828,636.20689656
CORREGIDORA 3 (QRO),DOPPIO,December,2,318.10344828,636.20689656
MADERO (LEON),DOPPIO,November,2,318.10344828,636.20689656
GUERRERO (QRO),DOPPIO,November,2,318.10344828,636.20689656
CORREGIDORA 3 (QRO),DOPPIO,June,2,318.10344828,636.20689656
HIDALGO (CELAYA),DOPPIO,January,2,318.10344828,636.20689656
ALLENDE (CELAYA),DOPPIO,August,2,318.10344828,636.20689656
ALLENDE (QRO),DOPPIO,August,2,318.10344828,636.20689656
ALLENDE (QRO),DOPPIO,December,2,318.10344828,636.20689656
MADERO (LEON),DOPPIO,September,2,318.10344828,636.20689656
MADERO (LEON),DOPPIO,January,2,318.10344828,636.20689656
BOULEVARES (QRO),DOPPIO,December,2,318.10344828,636.20689656
GUERRERO (QRO),DOPPIO,June,2,313.79310345,627.5862069
CORREGIDORA 2 (QRO),DOPPIO,May,2,309.48275862,618.96551724
MADERO (LEON),DOPPIO,April,2,309.48275862,618.96551724
PLAZA PATIO (QRO),DOPPIO,April,2,309.48275862,618.96551724
PLAZA MAYOR (LEON),DOPPIO,April,2,309.48275862,618.96551724
PLAZA PATIO (QRO),I-MOBIL,November,2,309.48,618.96
OBREGON (LEON),I-MOBIL,July,2,309.48,618.96
CORREGIDORA 2 (QRO),I-MOBIL,January,2,309.48,618.96
MADERO (LEON),I-MOBIL,February,2,309.48,618.96
ALAMEDA (QRO),I-MOBIL,September,2,309.48,618.96
ALAMEDA (QRO),I-MOBIL,December,2,309.48,618.96
GUERRERO (QRO),I-MOBIL,February,2,309.48,618.96
ALAMEDA (QRO),I-MOBIL,January,2,309.48,618.96
GUERRERO (QRO),I-MOBIL,September,2,309.48,618.96
GUERRERO (QRO),I-MOBIL,November,2,309.48,618.96
GALERIAS (QRO),BLU,April,1,602.59,602.59
CORREGIDORA 4 (QRO),BLU,January,1,602.5862069,602.5862069
PLAZA MAYOR (LEON),BLU,June,1,602.5862069,602.5862069
CONSTITUYENTES (QRO),BLU,January,1,602.5862069,602.5862069
OBREGON (LEON),BLU,February,1,602.5862069,602.5862069
PORTAL (QRO),BLU,February,1,602.5862069,602.5862069
ANTEA (QRO),BLU,August,1,602.5862069,602.5862069
BOULEVARES (QRO),BLU,December,1,602.5862069,602.5862069
LA CRUZ (QRO),BLU,October,1,602.5862069,602.5862069
LA CRUZ (QRO),BLU,May,1,602.5862069,602.5862069
URBAN (QRO),BLU,June,1,602.5862069,602.5862069
MADERO (QRO),BLU,January,1,602.5862069,602.5862069
ALAMEDA (QRO),I-MOBIL,April,1,568.10344828,568.10344828
CORREGIDORA 3 (QRO),SENWA,June,1,568.10344828,568.10344828
CORREGIDORA 2 (QRO),SENWA,June,1,568.10344828,568.10344828
HIDALGO (CELAYA),I-MOBIL,April,1,568.10344828,568.10344828
PLAZA MAYOR (LEON),SENWA,June,1,568.10344828,568.10344828
PLAZA PATIO (QRO),SENWA,July,1,568.10344828,568.10344828
ALLENDE (CELAYA),SENWA,June,1,568.10344828,568.10344828
PLAZA PATIO (QRO),SENWA,June,1,568.10344828,568.10344828
HIDALGO 2 (CELAYA),SENWA,June,1,568.10344828,568.10344828
ALLENDE (CELAYA),SENWA,May,1,568.1,568.1
LA CRUZ (QRO),SENWA,June,1,568.1,568.1
LA CRUZ (QRO),I-MOBIL,September,1,568.1,568.1
FIESTA (IRAPUATO),SENWA,April,1,568.1,568.1
LA CRUZ (QRO),I-MOBIL,April,1,568.1,568.1
MADERO (LEON),SENWA,April,1,568.1,568.1
OBREGON (LEON),SENWA,May,1,568.1,568.1
HIDALGO 2 (CELAYA),SENWA,May,1,568.1,568.1
LA CRUZ (QRO),SENWA,April,1,568.1,568.1
FIESTA (IRAPUATO),SENWA,June,1,568.1,568.1
VIA ALTA SUR (LEON),SENWA,January,1,516.38,516.38
CORREGIDORA 3 (QRO),SENWA,December,1,516.38,516.38
ANDADOR (CELAYA),SENWA,November,1,516.38,516.38
PLAZA PATIO (QRO),SENWA,February,1,516.38,516.38
BOULEVARES (QRO),SENWA,August,1,516.38,516.38
BOULEVARES (QRO),SENWA,December,1,516.38,516.38
CORREGIDORA 4 (QRO),SENWA,November,1,516.38,516.38
LA CRUZ (QRO),SENWA,October,1,516.38,516.38
CORREGIDORA 2 (QRO),SENWA,November,1,516.38,516.38
GUERRERO (QRO),SENWA,December,1,516.38,516.38
CORREGIDORA 3 (QRO),SENWA,November,1,516.38,516.38
FIESTA (IRAPUATO),SENWA,August,1,516.38,516.38
HIDALGO 2 (CELAYA),SENWA,July,1,516.38,516.38
MADERO (QRO),SENWA,July,1,516.38,516.38
CONSTITUYENTES (QRO),SENWA,December,1,516.38,516.38
ANDADOR (CELAYA),SENWA,October,1,516.38,516.38
PORTAL (QRO),SENWA,February,1,516.38,516.38
PARQUE (QRO),SENWA,October,1,516.38,516.38
HIDALGO 2 (CELAYA),SENWA,January,1,516.38,516.38
URBAN (QRO),SENWA,August,1,516.38,516.38
PLAZA MAYOR (LEON),SENWA,December,1,516.38,516.38
LEON CENTRO (LEON),SENWA,December,1,516.38,516.38
CORREGIDORA 2 (QRO),SENWA,September,1,516.38,516.38
CONSTITUYENTES (QRO),SENWA,September,1,516.38,516.38
ALLENDE (CELAYA),SENWA,July,1,516.38,516.38
PLAZA MAYOR (LEON),SENWA,August,1,516.38,516.38
CORREGIDORA 3 (QRO),SENWA,January,1,516.38,516.38
BOULEVARES (QRO),SENWA,September,1,516.38,516.38
CORREGIDORA 3 (QRO),SENWA,July,1,516.38,516.38
PLAZA PATIO (QRO),SENWA,August,1,516.38,516.38
MADERO (QRO),SENWA,August,1,516.38,516.38
MADERO (QRO),SENWA,September,1,516.38,516.38
FIESTA (IRAPUATO),SENWA,January,1,516.38,516.38
GUERRERO (QRO),SENWA,January,1,516.38,516.38
ANDADOR (CELAYA),SENWA,September,1,516.38,516.38
MADERO (LEON),SENWA,October,1,516.38,516.38
ANTEA (QRO),SENWA,January,1,516.38,516.38
PARQUE (CELAYA),SENWA,December,1,516.38,516.38
LEON CENTRO (LEON),SENWA,November,1,516.38,516.38
LA VICTORIA (QRO),SENWA,August,1,516.38,516.38
CORREGIDORA 2 (QRO),BLU,February,2,257.76,515.52
PLAZA MAYOR (LEON),BLU,February,2,257.76,515.52
MADERO (LEON),BLU,February,2,257.76,515.52
ALLENDE (CELAYA),BLU,December,2,257.759310345,515.51862069
HIDALGO 2 (CELAYA),BLU,November,2,257.759310345,515.51862069
LA VICTORIA (QRO),BLU,May,2,257.75862069,515.51724138
ANDADOR (CELAYA),BLU,February,2,257.75862069,515.51724138
ANDADOR (CELAYA),BLU,December,2,257.75862069,515.51724138
LA CRUZ (QRO),BLU,January,2,257.75862069,515.51724138
ANDADOR (CELAYA),SENWA,April,1,499.14,499.14
PLAZA MAYOR (LEON),SENWA,April,1,499.14,499.14
BOULEVARES (QRO),SENWA,April,1,499.13793103,499.13793103
VIA ALTA SUR (LEON),SENWA,April,1,499.13793103,499.13793103
MADERO (QRO),SENWA,December,1,499.1379,499.1379
BOULEVARES (QRO),I-MOBIL,April,2,240.51862069,481.03724138
PARQUE (QRO),I-MOBIL,May,2,240.51724138,481.03448276
GUERRERO (QRO),I-MOBIL,June,2,240.51724138,481.03448276
BOULEVARES (QRO),BLU,October,1,473.27586207,473.27586207
ANTEA (QRO),BLU,July,1,473.27586207,473.27586207
GALERIAS (QRO),BLU,September,1,473.27586207,473.27586207
CONSTITUYENTES (QRO),SENWA,June,1,473.2758,473.2758
CONSTITUYENTES (QRO),SENWA,May,1,464.65517241,464.65517241
ANDADOR (CELAYA),I-MOBIL,November,1,447.41,447.41
CORREGIDORA 4 (QRO),I-MOBIL,October,1,447.41,447.41
LA CRUZ (QRO),I-MOBIL,November,1,447.41,447.41
VIA ALTA SUR (LEON),I-MOBIL,October,1,447.41,447.41
CORREGIDORA 3 (QRO),NOKIA,February,1,430.17241379,430.17241379
CONSTITUYENTES (QRO),BLU,November,1,430.17241379,430.17241379
MADERO (LEON),SENWA,July,1,430.17241379,430.17241379
MADERO (QRO),NOKIA,January,1,430.17241379,430.17241379
BOULEVARES (QRO),SENWA,July,1,430.17241379,430.17241379
CORREGIDORA 2 (QRO),SENWA,February,1,430.17241379,430.17241379
VIA ALTA SUR (LEON),NOKIA,April,1,430.17241379,430.17241379
CORREGIDORA 3 (QRO),SENWA,August,1,430.17241379,430.17241379
HIDALGO 2 (CELAYA),SENWA,October,1,430.17241379,430.17241379
PARQUE (QRO),DOPPIO,December,1,430.17241379,430.17241379
CORREGIDORA 4 (QRO),SENWA,December,1,430.17241379,430.17241379
ANTEA (QRO),NOKIA,May,1,430.17241379,430.17241379
MADERO (LEON),SENWA,January,1,430.17241379,430.17241379
LA CRUZ (QRO),NOKIA,June,1,430.17241379,430.17241379
PLAZA MAYOR (LEON),NOKIA,February,1,430.17241379,430.17241379
PLAZA MAYOR (LEON),NOKIA,September,1,430.17241379,430.17241379
ANTEA (QRO),NOKIA,June,1,430.17241379,430.17241379
PARQUE (CELAYA),SENWA,October,1,430.17241379,430.17241379
CORREGIDORA 2 (QRO),DOPPIO,June,1,430.17241379,430.17241379
URBAN (QRO),NOKIA,August,1,430.17241379,430.17241379
MADERO (QRO),SENWA,January,1,430.17241379,430.17241379
ALAMEDA (QRO),DOPPIO,August,1,430.17241379,430.17241379
GUERRERO (QRO),SENWA,February,1,430.17241379,430.17241379
ANTEA (QRO),NOKIA,September,1,430.17241379,430.17241379
ANDADOR (CELAYA),SENWA,August,1,430.17241379,430.17241379
ALAMEDA (QRO),SENWA,January,1,430.17241379,430.17241379
LEON CENTRO (LEON),SENWA,January,1,430.17241379,430.17241379
HIDALGO (CELAYA),NOKIA,February,1,430.17241379,430.17241379
VIA ALTA SUR (LEON),NOKIA,August,1,430.17241379,430.17241379
OBREGON (LEON),NOKIA,December,1,430.17241379,430.17241379
HIDALGO (CELAYA),SENWA,January,1,430.17241379,430.17241379
ANTEA (QRO),SENWA,October,1,430.17241379,430.17241379
LA CRUZ (QRO),SENWA,February,1,430.17241379,430.17241379
PLAZA MAYOR (LEON),NOKIA,November,1,430.17241379,430.17241379
OBREGON (LEON),SENWA,June,1,430.17241379,430.17241379
BOULEVARES (QRO),SENWA,June,1,430.17241379,430.17241379
MAYOREO (QRO),NOKIA,June,1,430.17241379,430.17241379
PARQUE (QRO),SENWA,January,1,430.17241379,430.17241379
GALERIAS (QRO),NOKIA,May,1,430.17241379,430.17241379
OBREGON (LEON),NOKIA,January,1,430.17241379,430.17241379
ALAMEDA (QRO),SENWA,February,1,430.17241379,430.17241379
ALAMEDA (QRO),SENWA,November,1,430.17241379,430.17241379
LA VICTORIA (QRO),NOKIA,October,1,430.17241379,430.17241379
PLAZA PATIO (QRO),SENWA,December,1,430.17241379,430.17241379
PARQUE (CELAYA),NOKIA,November,1,430.17241379,430.17241379
GALERIAS (QRO),SENWA,December,1,430.17241379,430.17241379
ALLENDE (CELAYA),SENWA,November,1,430.17241379,430.17241379
CONSTITUYENTES (QRO),SENWA,February,1,430.17241379,430.17241379
LA CRUZ (QRO),SENWA,November,1,430.17241379,430.17241379
HIDALGO 2 (CELAYA),DOPPIO,May,1,430.17241379,430.17241379
VIA ALTA SUR (LEON),SENWA,November,1,430.17241379,430.17241379
LA CRUZ (QRO),DOPPIO,September,1,430.17241379,430.17241379
URBAN (QRO),SENWA,September,1,430.17241379,430.17241379
PARQUE (QRO),NOKIA,July,1,430.17241379,430.17241379
GUERRERO (QRO),CORN,January,1,430.1724,430.1724
CORREGIDORA 4 (QRO),DOPPIO,April,1,430.17,430.17
LA VICTORIA (QRO),DOPPIO,April,1,430.17,430.17
BOULEVARES (QRO),CORN,January,1,422.4137931,422.4137931
PLAZA PATIO (QRO),CORN,January,1,422.4137931,422.4137931
HIDALGO 2 (CELAYA),CORN,December,1,422.4137931,422.4137931
FIESTA (IRAPUATO),CORN,January,1,422.4137931,422.4137931
ALAMEDA (QRO),CORN,December,1,422.4137931,422.4137931
ANTEA (QRO),CORN,January,1,422.4137931,422.4137931
CORREGIDORA 2 (QRO),CORN,December,1,422.4137931,422.4137931
PLAZA MAYOR (LEON),CORN,January,1,422.4137931,422.4137931
CORREGIDORA 2 (QRO),CORN,January,1,422.4137931,422.4137931
ANDADOR (CELAYA),CORN,January,1,422.4137931,422.4137931
ALLENDE (QRO),I-MOBIL,May,1,421.55172414,421.55172414
MADERO (LEON),I-MOBIL,July,1,421.55172414,421.55172414
ALLENDE (CELAYA),I-MOBIL,August,1,421.55172414,421.55172414
ALAMEDA (QRO),SENWA,June,1,421.55172414,421.55172414
PARQUE (QRO),I-MOBIL,August,1,421.55172414,421.55172414
LEON CENTRO (LEON),I-MOBIL,May,1,421.55172414,421.55172414
GALERIAS (QRO),I-MOBIL,May,1,421.55172414,421.55172414
OBREGON (LEON),I-MOBIL,June,1,421.55172414,421.55172414
CORREGIDORA 2 (QRO),I-MOBIL,May,1,421.55172414,421.55172414
OBREGON (LEON),I-MOBIL,August,1,421.55172414,421.55172414
CORREGIDORA 3 (QRO),I-MOBIL,August,1,421.55172414,421.55172414
PARQUE (CELAYA),I-MOBIL,July,1,421.55172414,421.55172414
FIESTA (IRAPUATO),I-MOBIL,May,1,421.55172414,421.55172414
OBREGON (LEON),I-MOBIL,May,1,421.55172414,421.55172414
PARQUE (CELAYA),SENWA,May,1,421.55172414,421.55172414
PLAZA PATIO (QRO),I-MOBIL,August,1,421.55172414,421.55172414
ALAMEDA (QRO),I-MOBIL,May,1,421.55172414,421.55172414
ANDADOR (CELAYA),I-MOBIL,August,1,421.55172414,421.55172414
ANDADOR (CELAYA),I-MOBIL,May,1,421.55172414,421.55172414
PARQUE (CELAYA),I-MOBIL,December,1,421.55,421.55
GUERRERO (QRO),I-MOBIL,December,1,421.55,421.55
CORREGIDORA 3 (QRO),I-MOBIL,December,1,421.55,421.55
PLAZA MAYOR (LEON),I-MOBIL,February,1,421.55,421.55
PLAZA PATIO (QRO),I-MOBIL,December,1,421.55,421.55
FIESTA (IRAPUATO),I-MOBIL,December,1,421.55,421.55
LA VICTORIA (QRO),I-MOBIL,February,1,421.55,421.55
PARQUE (CELAYA),NOKIA,September,1,395.69,395.69
PARQUE (CELAYA),NOKIA,December,1,395.69,395.69
URBAN (QRO),NOKIA,January,1,395.69,395.69
BOULEVARES (QRO),NOKIA,November,1,395.69,395.69
GALERIAS (QRO),NOKIA,February,1,395.69,395.69
MADERO (QRO),NOKIA,November,1,395.69,395.69
OBREGON (LEON),NOKIA,November,1,395.69,395.69
BOULEVARES (QRO),NOKIA,February,1,395.69,395.69
CONSTITUYENTES (QRO),NOKIA,September,1,387.07,387.07
MAYOREO (QRO),NOKIA,February,1,387.07,387.07
ANDADOR (CELAYA),NOKIA,October,1,387.07,387.07
VIA ALTA SUR (LEON),NOKIA,October,1,387.07,387.07
MAYOREO (QRO),NOKIA,December,1,387.07,387.07
PARQUE (CELAYA),NOKIA,January,1,387.07,387.07
PORTAL (QRO),NOKIA,November,1,387.07,387.07
MAYOREO (QRO),NOKIA,January,1,387.07,387.07
CORREGIDORA 2 (QRO),SENWA,July,1,361.20689655,361.20689655
ALAMEDA (QRO),CORN,January,1,343.97,343.97
CORREGIDORA 3 (QRO),CORN,February,1,343.97,343.97
CORREGIDORA 4 (QRO),CORN,February,1,343.97,343.97
HIDALGO 2 (CELAYA),CORN,February,1,343.97,343.97
LA CRUZ (QRO),CORN,January,1,343.97,343.97
ALAMEDA (QRO),CORN,February,1,343.97,343.97
LEON CENTRO (LEON),CORN,January,1,343.97,343.97
ANDADOR (CELAYA),CORN,February,1,343.97,343.97
MADERO (LEON),CORN,February,1,343.97,343.97
PARQUE (CELAYA),SENWA,November,1,343.96551724,343.96551724
URBAN (QRO),SENWA,October,1,343.96551724,343.96551724
VIA ALTA SUR (LEON),SENWA,September,1,343.96551724,343.96551724
GALERIAS (QRO),SENWA,May,1,343.96551724,343.96551724
LA VICTORIA (QRO),SENWA,July,1,343.9655,343.9655
MADERO (QRO),SENWA,February,1,343.9655,343.9655
CONSTITUYENTES (QRO),DOPPIO,January,1,318.10344828,318.10344828
MADERO (QRO),DOPPIO,November,1,318.10344828,318.10344828
HIDALGO (CELAYA),DOPPIO,September,1,318.10344828,318.10344828
CORREGIDORA 2 (QRO),DOPPIO,January,1,318.10344828,318.10344828
ALLENDE (CELAYA),DOPPIO,July,1,318.10344828,318.10344828
GUERRERO (QRO),DOPPIO,January,1,318.10344828,318.10344828
CONSTITUYENTES (QRO),DOPPIO,December,1,318.10344828,318.10344828
FIESTA (IRAPUATO),DOPPIO,November,1,318.10344828,318.10344828
ANTEA (QRO),DOPPIO,September,1,318.10344828,318.10344828
BOULEVARES (QRO),DOPPIO,September,1,318.10344828,318.10344828
GUERRERO (QRO),DOPPIO,October,1,318.10344828,318.10344828
ANTEA (QRO),DOPPIO,January,1,318.10344828,318.10344828
VIA ALTA SUR (LEON),DOPPIO,September,1,318.10344828,318.10344828
MADERO (QRO),DOPPIO,December,1,318.10344828,318.10344828
CORREGIDORA 2 (QRO),DOPPIO,August,1,318.10344828,318.10344828
CONSTITUYENTES (QRO),DOPPIO,October,1,318.10344828,318.10344828
FIESTA (IRAPUATO),DOPPIO,June,1,318.10344828,318.10344828
VIA ALTA SUR (LEON),DOPPIO,October,1,318.10344828,318.10344828
CORREGIDORA 4 (QRO),DOPPIO,February,1,318.10344828,318.10344828
PARQUE (QRO),DOPPIO,June,1,318.10344828,318.10344828
OBREGON (LEON),DOPPIO,August,1,318.10344828,318.10344828
CORREGIDORA 3 (QRO),DOPPIO,August,1,318.10344828,318.10344828
PLAZA MAYOR (LEON),DOPPIO,August,1,318.10344828,318.10344828
MADERO (QRO),DOPPIO,January,1,318.10344828,318.10344828
MADERO (LEON),DOPPIO,December,1,318.10344828,318.10344828
ANTEA (QRO),DOPPIO,October,1,318.10344828,318.10344828
ALLENDE (CELAYA),DOPPIO,December,1,318.10344828,318.10344828
LEON CENTRO (LEON),DOPPIO,October,1,318.10344828,318.10344828
HIDALGO 2 (CELAYA),DOPPIO,October,1,318.10344828,318.10344828
LA VICTORIA (QRO),DOPPIO,July,1,318.10344828,318.10344828
CONSTITUYENTES (QRO),DOPPIO,February,1,318.10344828,318.10344828
PARQUE (CELAYA),DOPPIO,January,1,318.10344828,318.10344828
URBAN (QRO),DOPPIO,August,1,318.10344828,318.10344828
GUERRERO (QRO),DOPPIO,December,1,318.10344828,318.10344828
PLAZA MAYOR (LEON),DOPPIO,July,1,318.10344828,318.10344828
PLAZA PATIO (QRO),DOPPIO,July,1,318.10344828,318.10344828
PARQUE (QRO),DOPPIO,September,1,318.10344828,318.10344828
LA VICTORIA (QRO),DOPPIO,September,1,318.10344828,318.10344828
ALLENDE (QRO),DOPPIO,September,1,318.10344828,318.10344828
HIDALGO 2 (CELAYA),DOPPIO,December,1,318.10344828,318.10344828
HIDALGO 2 (CELAYA),DOPPIO,February,1,318.10344828,318.10344828
HIDALGO 2 (CELAYA),DOPPIO,January,1,318.10344828,318.10344828
PLAZA PATIO (QRO),DOPPIO,February,1,318.10344828,318.10344828
PLAZA MAYOR (LEON),DOPPIO,October,1,318.10344828,318.10344828
HIDALGO (CELAYA),DOPPIO,February,1,318.10344828,318.10344828
PARQUE (QRO),DOPPIO,July,1,318.10344828,318.10344828
PARQUE (CELAYA),DOPPIO,June,1,318.10344828,318.10344828
GUERRERO (QRO),DOPPIO,July,1,318.10344828,318.10344828
GUERRERO (QRO),DOPPIO,February,1,318.10344828,318.10344828
ALAMEDA (QRO),DOPPIO,November,1,318.10344828,318.10344828
PLAZA MAYOR (LEON),DOPPIO,January,1,318.10344828,318.10344828
URBAN (QRO),DOPPIO,February,1,318.10344828,318.10344828
CORREGIDORA 3 (QRO),DOPPIO,July,1,318.10344828,318.10344828
PARQUE (QRO),DOPPIO,January,1,318.10344828,318.10344828
OBREGON (LEON),DOPPIO,June,1,309.48275862,309.48275862
ALAMEDA (QRO),DOPPIO,May,1,309.48275862,309.48275862
OBREGON (LEON),ALCATEL,August,1,309.48275862,309.48275862
LA CRUZ (QRO),ALCATEL,May,1,309.48275862,309.48275862
OBREGON (LEON),DOPPIO,April,1,309.48275862,309.48275862
HIDALGO 2 (CELAYA),ALCATEL,May,1,309.48275862,309.48275862
ALLENDE (CELAYA),ALCATEL,June,1,309.48275862,309.48275862
LA VICTORIA (QRO),DOPPIO,May,1,309.48275862,309.48275862
ALLENDE (QRO),ALCATEL,September,1,309.48275862,309.48275862
CORREGIDORA 3 (QRO),DOPPIO,May,1,309.48275862,309.48275862
CORREGIDORA 4 (QRO),DOPPIO,May,1,309.48275862,309.48275862
VIA ALTA SUR (LEON),ALCATEL,August,1,309.48275862,309.48275862
